Price,Close,High,Low,Open,Volume,RSI,SMA_50,SMA_200,MACD
2020-02-03,52.0,52.409332275390625,44.90133285522461,44.91266632080078,705975000,91.64010007660363,,,
2020-02-04,59.137332916259766,64.59933471679688,55.59199905395508,58.86399841308594,914082000,93.93994748728691,,,
2020-02-05,48.97999954223633,56.39866638183594,46.94066619873047,54.88399887084961,726357000,66.07927256785635,,,
2020-02-06,49.93066787719727,53.05533218383789,45.79999923706055,46.66133117675781,598212000,67.06384621400777,,,
2020-02-07,49.87133407592773,51.31666564941406,48.66666793823242,48.70333480834961,255952500,66.9332643440943,,,7.260561608847503
2020-02-10,51.41866683959961,54.66600036621094,50.15999984741211,53.33333206176758,370338000,68.64773321556605,,,7.177040352978487
2020-02-11,51.62533187866211,52.23400115966797,50.53333282470703,51.25266647338867,175462500,68.8798189104715,,,7.046299937929639
2020-02-12,51.15266799926758,52.650001525878906,50.891334533691406,51.858001708984375,180337500,67.64644574951448,,,6.8258628937324985
2020-02-13,53.59999847412109,54.53333282470703,49.0,49.45600128173828,394339500,70.58353943735,,,6.770596838367126
2020-02-14,53.33533477783203,54.198001861572266,52.366668701171875,52.4813346862793,235405500,69.84509444476161,,,6.629026650119144
2020-02-18,57.22666549682617,57.33333206176758,55.490665435791016,56.106666564941406,245725500,74.13049387407217,,,6.7529849172506715
2020-02-19,61.16133117675781,62.98533248901367,60.06800079345703,61.56666564941406,381345000,77.59728977450025,,,7.087022589131742
2020-02-20,59.96066665649414,60.79999923706055,57.3293342590332,60.79666519165039,264523500,74.32412069346643,,,7.172189719739677
2020-02-21,60.06666564941406,60.87066650390625,58.6966667175293,60.46533203125,214722000,74.42667968706937,,,7.165637508457564
2020-02-24,55.58599853515625,57.56666564941406,54.813331604003906,55.93333435058594,227883000,62.97560165118177,,,6.721412188413041
2020-02-25,53.32733154296875,57.106666564941406,52.46666717529297,56.599998474121094,259357500,58.121088544897425,,,6.116596554375583
2020-02-26,51.91999816894531,54.22066879272461,51.740665435791016,52.16666793823242,211282500,55.26261454882088,,,5.460767437422703
2020-02-27,45.26666641235352,49.31800079345703,44.599998474121094,48.66666793823242,364158000,44.196090416114686,,,4.353960126607028
2020-02-28,44.53266525268555,46.03466796875,40.768001556396484,41.97999954223633,363343500,43.16903379693367,,,3.378632823326562
2020-03-02,49.574668884277344,49.5793342590332,45.77799987792969,47.41733169555664,302925000,51.505698458535605,,,2.9781956779964744
2020-03-03,49.70066833496094,53.798667907714844,47.740665435791016,53.66666793823242,386760000,51.69639246393081,,,2.6405745581713447
2020-03-04,49.96666717529297,51.10133361816406,48.31533432006836,50.930667877197266,225735000,52.12440480693528,,,2.367183849751683
2020-03-05,48.30266571044922,49.71666717529297,47.871334075927734,48.2513313293457,162790500,49.18813648267141,,,1.9932715385549997
2020-03-06,46.89866638183594,47.133331298828125,45.61800003051758,46.0,189943500,46.79298355734255,,,1.565605005978128
2020-03-09,40.53333282470703,44.20000076293945,40.33333206176758,40.35933303833008,256105500,37.805020048623504,,,0.7049210855161263
2020-03-10,43.02199935913086,44.53333282470703,40.53333282470703,43.96200180053711,233916000,42.45863997676555,,,0.2210888931934818
2020-03-11,42.28200149536133,43.571998596191406,40.866668701171875,42.68000030517578,199837500,41.465141575594124,,,-0.21953261292345871
2020-03-12,37.369998931884766,39.633331298828125,36.41666793823242,38.72600173950195,283636500,35.523228136321826,,,-0.9540877568203427
2020-03-13,36.44133377075195,40.50466537475586,33.46666717529297,39.66666793823242,339604500,34.51617793797749,43.88627979278564,,-1.592802680057055
2020-03-16,29.67133331298828,32.9913330078125,29.47800064086914,31.299999237060547,307342500,28.232637972285392,43.906026458740236,,-2.615125774037814
2020-03-17,28.68000030517578,31.456666946411133,26.399999618530273,29.333999633789062,359919000,27.44476403237017,43.88894645690918,,-3.4653698537167585
2020-03-18,24.08133316040039,26.99066734313965,23.367332458496094,25.933332443237305,356793000,24.086763112969074,43.76851978302002,,-4.458869348162786
2020-03-19,28.50933265686035,30.133333206176758,23.8973331451416,24.979999542236328,452932500,32.63394061980272,43.713293113708495,,-4.833208087989355
2020-03-20,28.50200080871582,31.799999237060547,28.38599967956543,29.213333129882812,424282500,32.62739006430314,43.62714645385742,,-5.071999007785351
2020-03-23,28.952667236328125,29.46666717529297,27.366666793823242,28.906667709350586,246817500,33.51084791556937,43.564413146972655,,-5.165334754052061
2020-03-24,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000,42.06818633947614,43.6002131652832,,-4.803551197225325
2020-03-25,35.95000076293945,37.133331298828125,34.07400131225586,36.349998474121094,318340500,45.71278519562203,43.619399871826175,,-4.283215009168202
2020-03-26,35.21066665649414,37.33333206176758,34.150001525878906,36.49266815185547,260710500,44.7314844588422,43.60638656616211,,-3.885710858820879
2020-03-27,34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000,43.480673690073374,43.600866622924805,,-3.6033845452871702
2020-03-30,33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500,42.35043639336841,43.585719985961916,,-3.4061654186746253
2020-03-31,34.93333435058594,36.19733428955078,33.133331298828125,33.41666793823242,266572500,45.098725008065934,43.60372001647949,,-3.0965246020931403
2020-04-01,32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000,41.01274262074173,43.51620002746582,,-3.0443423692858786
2020-04-02,30.29800033569336,32.95066833496094,29.760000228881836,32.068668365478516,297876000,38.60821348082755,43.36274665832519,,-3.1128338498127093
2020-04-03,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500,42.057319841806695,43.23982666015625,,-2.9951960695518665
2020-04-06,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,46.63732327637927,43.17505332946777,,-2.6762203086195413
2020-04-07,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000,50.06441392411564,43.158293380737305,,-2.240469380989083
2020-04-08,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,50.4620398820749,43.13421340942383,,-1.855508342479503
2020-04-09,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,53.315201526356574,43.123560104370114,,-1.4042689462786555
2020-04-13,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000,61.09990968679726,43.137080078125,,-0.620181829950539
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.597999572753906,458647500,65.75042104369446,43.21617340087891,,0.3146500812698392
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,67.1799388209574,43.149280090332034,,1.1495262479748476
2020-04-16,49.68066787719727,50.630001068115234,47.11466598510742,47.79600143432617,309868500,68.27967263073417,42.960146789550784,,1.8723244707073974
2020-04-17,50.25933456420898,51.663333892822266,49.84400177001953,51.48533248901367,196923000,68.91278109569711,42.98573348999023,,2.4634437886702116
2020-04-20,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,67.6513053374325,42.98226676940918,,2.8584522252379827
2020-04-21,45.78133392333984,50.22200012207031,44.919334411621094,48.67466735839844,303136500,58.51499087150473,42.900466766357425,,2.8181831917925564
2020-04-22,48.80733489990234,48.93333435058594,45.91400146484375,46.93199920654297,212482500,62.64928505064399,42.84824012756348,,2.995907722787109
2020-04-23,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,58.95785508799538,42.75657348632812,,2.960184739334501
2020-04-24,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,60.79186280244602,42.70038681030273,,3.002272497921666
2020-04-27,53.25,53.29933166503906,49.0,49.17399978637695,310221000,66.81350273659956,42.69338684082031,,3.3924482417274717
2020-04-28,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,62.64244632102739,42.65217346191406,,3.501904594691098
2020-04-29,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000,65.12628931108908,42.57498680114746,,3.7146896209406037
2020-04-30,52.12533187866211,57.987998962402344,50.900001525878906,57.01266860961914,427078500,62.471476441670426,42.394266815185546,,3.739991921508981
2020-05-01,46.75466537475586,51.518001556396484,45.5359992980957,50.33333206176758,487977000,52.504466332153896,42.13014678955078,,3.288765433933179
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,46.733333587646484,288556500,57.88246330326901,41.94373344421387,,3.216158534786942
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500,58.47618073292523,41.856293487548825,,3.159954926630377
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,51.766666412353516,166848000,59.7276664598183,41.83318687438965,,3.1563315453693406
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,59.386957153128556,41.83484024047851,,3.1040149654443994
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500,62.91868514181532,42.02206687927246,,3.237080986132156
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000,61.72528945443164,42.213133544921874,,3.2612087265069647
2020-05-12,53.96066665649414,56.21933364868164,53.866668701171875,55.133331298828125,238603500,61.43510873691668,42.30085350036621,,3.232949470365952
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500,58.52713318882593,42.361453475952146,,3.0758466769105084
2020-05-14,53.55533218383789,53.557334899902344,50.93333435058594,52.0,205233000,59.89770159520027,42.43322677612305,,2.983493306655113
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,52.689998626708984,157776000,59.18928729944308,42.53273345947266,,2.8550133789847862
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,60.919497502923335,42.679600143432616,,2.7987170428823376
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,59.85732255916947,42.9462801361084,,2.6928279602693337
2020-05-20,54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500,60.84501349072982,43.173253479003904,,2.619330933807312
2020-05-21,55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000,62.43243010201052,43.43108009338379,,2.595928181329519
2020-05-22,54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500,60.09626526455027,43.772853469848634,,2.4909991941069833
2020-05-26,54.5913314819336,55.63999938964844,54.38066864013672,55.633331298828125,121345500,60.39254698028144,44.135853424072266,,2.3909852798276674
2020-05-27,54.68199920654297,55.180667877197266,52.33333206176758,54.7239990234375,173242500,60.60781848446925,44.63606674194336,,2.2926118574428855
2020-05-28,53.72066879272461,54.983333587646484,53.44599914550781,54.23400115966797,108834000,57.066265594954174,45.13688011169434,,2.112724705954278
2020-05-29,55.66666793823242,55.66666793823242,53.61399841308594,53.91666793823242,176467500,61.91742981998908,45.768586807250976,,2.102947243250668
2020-06-01,59.87333297729492,59.93333435058594,56.939998626708984,57.20000076293945,224092500,69.8485637868724,46.395866813659666,,2.4068960463197655
2020-06-02,58.77066802978516,60.57733154296875,58.06666564941406,59.64666748046875,203484000,65.9702117022436,47.00124015808105,,2.529641682013363
2020-06-03,58.86399841308594,59.862667083740234,58.67333221435547,59.20800018310547,119242500,66.1415761214795,47.59946678161621,,2.60442724845241
2020-06-04,57.62533187866211,59.71666717529297,57.229331970214844,59.32533264160156,133315500,61.70071071423899,48.0786400604248,,2.534528840512422
2020-06-05,59.04399871826172,59.10133361816406,57.746665954589844,58.522666931152344,117178500,64.6298540222087,48.54052001953125,,2.5640516153364814
2020-06-08,63.32799911499024,63.33333206176758,60.61066818237305,61.266666412353516,212620500,71.67478689489323,49.102866668701175,,2.8997056544352375
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,69.5280229708177,49.671279983520506,,3.080444746495438
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,76.45569921179404,50.3685066986084,,3.6356893924915497
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,66.39715456027272,50.96696006774902,,3.7516177140862723
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,60.25558481649566,51.57192008972168,,3.5999418516763484
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,65.36462370824576,52.287160034179685,,3.7358770902689287
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,63.96832177535457,52.956653366088865,,3.753165145256716
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,64.85878522969455,53.59071998596191,,3.7753118003203383
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,65.99883826900582,54.202066574096676,,3.8143613690241622
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,65.42412542018322,54.80481330871582,,3.7852141692808985
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,64.13087470034208,55.366573333740234,,3.684248297677776
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,64.97615824674874,55.83434661865235,,3.6028312721849645
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,57.034514722353215,56.168959884643556,,3.280313559762746
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,60.24714855772085,56.510493240356446,,3.1238915076491267
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,55.57440771104422,56.796533203125,,2.8261905242965284
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,61.633131033222405,57.13714653015137,,2.82457469716865
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,68.25500782727303,57.58174659729004,,3.1658359759680152
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,71.27261974498435,58.15895988464356,,3.608896016344673
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500,76.6231270300543,58.79435981750488,,4.388369686124975
2020-07-06,91.43866729736328,91.85266876220703,84.40266418457031,85.11266326904297,308548500,82.89973063942362,59.68229316711426,,5.815489861532754
2020-07-07,92.65733337402344,95.30000305175781,89.11399841308594,93.6673355102539,322345500,83.43708553596703,60.56857315063476,,6.964546097821909
2020-07-08,91.05867004394533,94.48400115966797,87.42266845703125,93.66666412353516,244669500,79.89050051194893,61.32474655151367,,7.657907087411786
2020-07-09,92.9520034790039,93.90399932861328,90.08533477783203,93.1326675415039,175764000,80.92463919977757,62.15829330444336,,8.264904181341151
2020-07-10,102.97666931152344,103.2613296508789,91.73400115966797,93.06666564941406,350064000,85.2498050718411,63.150480041503904,,9.44597320531767
2020-07-13,99.8040008544922,119.66600036621094,98.0739974975586,110.5999984741211,584781000,79.1342750285897,64.10405342102051,,10.010575404677766
2020-07-14,101.12000274658205,106.0,95.4000015258789,103.73332977294922,351271500,79.78215142100075,65.19136016845704,,10.443827131697233
2020-07-15,103.06732940673828,103.33333587646484,97.13333129882812,102.86666870117188,245517000,80.73535709552746,66.23778678894043,,10.819593692631543
2020-07-16,100.04266357421876,102.11399841308594,97.73332977294922,98.47733306884766,214512000,74.83372267029588,67.21436004638672,,10.749413596266479
2020-07-17,100.05599975585938,102.50066375732422,99.33333587646484,100.89666748046875,139950000,74.84245470758094,68.17204002380372,,10.572992605384641
2020-07-20,109.53333282470705,110.0,99.19999694824219,101.267333984375,256821000,80.12115568018254,69.32265335083008,,11.070307656705708
2020-07-21,104.55733489990234,111.66666412353516,103.86666870117188,109.32866668701172,241608000,71.6236060348234,70.32124008178711,,10.936838900557376
2020-07-22,106.15533447265624,108.4280014038086,104.13333129882812,106.5999984741211,212416500,72.62762103500823,71.36262680053711,,10.835108770910907
2020-07-23,100.87133026123048,112.5999984741211,98.71800231933594,111.93000030517578,364927500,64.50082358195746,72.30084007263184,,10.210412649382874
2020-07-24,94.46666717529295,97.66666412353516,91.10266876220703,94.40066528320312,290949000,56.28042620848053,73.13556007385255,,9.093707092619354
2020-07-27,102.63999938964844,103.19599914550781,94.19999694824219,95.66666412353516,240730500,62.79666474453986,74.11725341796875,,8.76716705137008
2020-07-28,98.43267059326172,104.3133316040039,98.29467010498047,100.26667022705078,237130500,58.004061848535876,75.0203468322754,,8.075792732715243
2020-07-29,99.94066619873048,102.32066345214844,99.13333129882812,100.06666564941406,141403500,59.20580469340954,75.93432014465333,,7.562381816453637
2020-07-30,99.16600036621094,100.8826675415039,98.06666564941406,99.19999694824219,114315000,58.28313517839874,76.84029350280761,,7.0121591026408225
2020-07-31,95.38400268554688,101.13666534423828,94.73200225830078,101.0,183123000,53.8693127352328,77.66056022644042,,6.1994644651260415
2020-08-03,99.0,100.65399932861328,96.29199981689453,96.61333465576172,132139500,57.20621992809787,78.53709358215332,,5.7805443558030305
2020-08-04,99.13333129882812,101.82733154296875,97.46666717529297,99.6673355102539,126225000,57.32878814665664,79.43058685302735,,5.397091560589772
2020-08-05,99.00133514404295,99.98933410644531,97.88733673095703,99.53266906738281,74217000,57.15426232117964,80.31878692626952,,5.024630656715161
2020-08-06,99.30533599853516,101.15399932861328,98.48400115966797,99.38866424560547,89884500,57.47535165429941,81.21125366210937,,4.699806590428565
2020-08-07,96.84733581542967,99.98332977294922,94.33399963378906,99.96932983398438,133446000,53.95457618953898,82.07378700256348,,4.195675964452832
2020-08-10,94.5713348388672,97.16666412353516,92.38933563232422,96.53333282470703,112834500,50.848513816709186,82.85188034057617,,3.571326524723787
2020-08-11,91.6259994506836,94.66666412353516,91.0,93.06666564941406,129387000,47.071996338067024,83.48693367004394,,2.8065094509530724
2020-08-12,103.65066528320312,105.66666412353516,95.66666412353516,98.0,327441000,60.10070563756096,84.3845336151123,,3.1345433832031944
2020-08-13,108.06666564941406,110.07866668701172,104.48400115966797,107.4000015258789,306379500,63.640474134449484,85.36858695983886,,3.7081022666501298
2020-08-14,110.04733276367188,111.25333404541016,108.44266510009766,110.99933624267578,188664000,65.13454783178724,86.41702697753907,,4.273216121580404
2020-08-17,122.3759994506836,123.05733489990234,111.52200317382812,111.80000305175781,303634500,72.6641998174258,87.6836669921875,,5.650754904645467
2020-08-18,125.80599975585938,128.25999450683594,123.00733184814453,126.59933471679688,247117500,74.32548639980125,88.93322700500488,,6.939245372648969
2020-08-19,125.23533630371094,127.4000015258789,122.74732971191406,124.33333587646484,183079500,73.52488252178563,90.18370704650879,,7.824143721794854
2020-08-20,133.45533752441406,134.79933166503906,123.80400085449219,124.04533386230469,309177000,77.31531817055402,91.48608039855957,,9.08400271127529
2020-08-21,136.6653289794922,139.69932556152344,135.00332641601562,136.3173370361328,322344000,78.60359366740745,92.92226692199706,,10.223618016130573
2020-08-24,134.27999877929688,141.93333435058594,128.50132751464844,141.7519989013672,300954000,75.18658765622261,94.3608268737793,,10.809687791530038
2020-08-25,134.8893280029297,135.19667053222656,131.1999969482422,131.65933227539062,159883500,75.47982220671089,95.73741348266601,,11.194279402158088
2020-08-26,143.54466247558594,144.39999389648438,136.90866088867188,137.3333282470703,213591000,79.23387695036354,97.29880004882813,,12.058481511982762
2020-08-27,149.25,153.0399932861328,142.8333282470703,145.36399841308594,355395000,81.2695472149872,98.96141342163087,,13.053270984454116
2020-08-28,147.55999755859375,154.5659942626953,145.76800537109375,153.00799560546875,301218000,78.80522387582789,100.57400009155273,,13.549094211327144
2020-08-31,166.10667419433594,166.7133331298828,146.70333862304688,148.20333862304688,355123200,84.39692070749582,102.56160018920899,,15.26266103852248
2020-09-01,158.35000610351562,167.49667358398438,156.836669921875,167.3800048828125,269523300,75.433517471826,104.4028402709961,,15.812500146162535
2020-09-02,149.1233367919922,159.67999267578125,135.0399932861328,159.663330078125,288528300,66.39978112184882,106.04960037231446,,15.327055739591898
2020-09-03,135.6666717529297,143.93333435058594,134.0,135.7433319091797,262788300,55.88754199730588,107.48180053710938,,13.698588343982067
2020-09-04,139.44000244140625,142.6666717529297,124.00666809082031,134.27000427246094,330965700,57.90024750535557,108.95596054077149,,12.56762074315219
2020-09-08,110.06999969482422,122.913330078125,109.95999908447266,118.66666412353516,346397100,41.8821282590217,109.87770721435547,,9.19540806479003
2020-09-09,122.09333038330078,123.0,113.836669921875,118.86666870117188,238397400,48.19994223944189,110.97377380371094,,7.407696214273173
2020-09-10,123.77999877929688,132.99667358398438,120.1866683959961,128.73666381835938,254791800,49.03689815696985,112.00962707519531,,6.057198126918948
2020-09-11,124.23999786376952,127.5,120.16666412353516,127.3133316040039,182152500,49.27760257195749,113.00158706665039,,4.966782764625933
2020-09-14,139.8733367919922,140.0,124.43333435058594,126.98332977294922,249061800,56.75343092375712,114.18750717163086,,5.302971181438309
2020-09-15,149.9199981689453,153.97999572753906,143.56666564941406,145.52000427246094,291894600,60.756407180603595,115.3571337890625,,6.307377017484868
2020-09-16,147.25332641601562,152.59666442871094,145.10333251953125,146.6233367919922,216837900,59.19032496050261,116.44905364990234,,6.809699774638261
2020-09-17,141.14332580566406,145.92999267578125,136.0,138.53334045410156,230337600,55.650759510802516,117.45074676513671,,6.638246618025107
2020-09-18,147.38333129882812,150.3333282470703,142.93333435058594,149.31333923339844,259220400,58.38760533900582,118.5393733215332,,6.926045903688561
2020-09-21,149.79666137695312,151.89332580566406,135.69000244140625,151.0433349609375,328430400,59.430359059088524,119.47577316284179,,7.26511673596832
2020-09-22,141.41000366210938,145.9199981689453,139.1999969482422,143.1999969482422,238742400,54.33477695255102,120.30789321899414,,6.778956040576389
2020-09-23,126.7866668701172,137.38333129882812,125.2933349609375,135.05332946777344,285222600,46.79995293620087,120.82122650146485,,5.154273859462819
2020-09-24,129.26333618164062,133.1666717529297,117.0999984741211,121.26667022705078,289683300,48.11235059055491,121.3451466369629,,4.020205612963025
2020-09-25,135.77999877929688,136.2433319091797,130.43333435058594,131.1566619873047,201625500,51.50246963675823,122.05989334106445,,3.6057240246299216
2020-09-28,140.39999389648438,142.69332885742188,138.51666259765625,141.5399932861328,149158800,53.80672531840622,122.86677322387695,,3.6084434844337068
2020-09-29,139.69000244140625,142.8333282470703,137.1999969482422,138.6666717529297,150657900,53.386925503136304,123.46990661621093,,3.5128147572716273
2020-09-30,143.00332641601562,144.64332580566406,140.1566619873047,140.44000244140625,144436800,55.14568078769978,124.23882644653321,,3.6621706327428853
2020-10-01,149.3866729736328,149.6266632080078,144.80667114257812,146.9199981689453,152224500,58.402085871906635,125.10345321655274,,4.246666036836615
2020-10-02,138.3633270263672,146.3766632080078,138.3333282470703,140.4633331298828,214290000,51.45487643772509,125.85329315185547,,3.77685374468561
2020-10-05,141.89332580566406,144.54666137695312,139.77667236328125,141.11666870117188,134168400,53.36786821843519,126.8018263244629,,3.647321466907954
2020-10-06,137.9933319091797,142.92666625976562,135.35000610351562,141.26333618164062,147438900,50.977735124724134,127.50889297485351,,3.193160522867913
2020-10-07,141.76666259765625,143.3000030517578,137.9499969482422,139.9566650390625,129383100,53.16335019404168,128.3755728149414,,3.1019535643917493
2020-10-08,141.97332763671875,146.3333282470703,141.76666259765625,146.14666748046875,121263300,53.28619375280285,129.21622604370117,,3.01163132295369
2020-10-09,144.6666717529297,144.8633270263672,142.15333557128906,143.3766632080078,86777100,54.94471788009698,130.12623947143555,,3.1213991108927814
2020-10-12,147.43333435058594,149.5800018310547,146.19332885742188,147.3333282470703,116373300,56.64742697073701,131.16722610473633,,3.392530444152186
2020-10-13,148.88333129882812,149.6300048828125,145.53334045410156,147.78334045410156,103391100,57.55282410362659,132.1648927307129,,3.6819632345240336
2020-10-14,153.76666259765625,155.3000030517578,149.11666870117188,149.92666625976562,143639100,60.54162648224902,133.25755935668946,,4.256320615667448
2020-10-15,149.6266632080078,152.19000244140625,147.5,150.10333251953125,107017200,56.88472837804927,134.27006591796874,75.65274651527405,4.327554275045287
2020-10-16,146.55667114257812,151.98333740234375,146.28334045410156,151.47999572753906,98327700,54.26704791747157,135.21509262084962,76.24210987091064,4.089147612357806
2020-10-19,143.61000061035156,149.0,142.9566650390625,148.74667358398438,108863400,51.80296904702289,136.15034591674805,76.81248987197876,3.620699755973675
2020-10-20,140.64666748046875,143.9166717529297,139.68333435058594,143.9166717529297,94968900,49.37491500629877,137.07185256958007,77.36520987510681,2.976029422166647
2020-10-21,140.8800048828125,144.31666564941406,140.4166717529297,140.89999389648438,97111500,49.57533235236923,138.05693267822267,77.9132565689087,2.455644771967286
2020-10-22,141.92999267578125,148.41000366210938,141.50332641601562,147.30667114257812,119979600,50.52450296195385,138.8225192260742,78.45885986328125,2.103711154618111
2020-10-23,140.2100067138672,140.9633331298828,135.7933349609375,140.6133270263672,101151000,48.90066989128889,139.46538604736327,78.99946323394775,1.66679891438136
2020-10-26,140.0933380126953,141.9199981689453,136.6666717529297,137.2100067138672,84717600,48.786131821212535,140.06630615234374,79.54054658889771,1.2961869902918295
2020-10-27,141.55999755859375,143.5,140.03334045410156,141.25332641601562,68059500,50.36020410956577,140.44998611450194,80.07339324951172,1.108048643281478
2020-10-28,135.33999633789062,139.53334045410156,135.3333282470703,138.82666015625,76354200,44.16117652172638,140.64066604614257,80.57078657150268,0.45183703592914526
2020-10-29,136.94332885742188,139.35333251953125,135.48666381835938,136.65333557128906,67965900,46.006183151988495,140.8748258972168,81.08266988754272,0.060463162371519275
2020-10-30,129.34666442871094,135.8633270263672,126.37000274658203,135.63333129882812,127533900,39.36878711304098,140.79265243530273,81.55823987960815,-0.8528595495422735
2020-11-02,133.50332641601562,135.66000366210938,130.76666259765625,131.3333282470703,87063300,44.11939391607456,140.7294123840332,82.0555898475647,-1.227121008042559
